path,title,author,page_number,novel_pages,context
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,785,2.0,한참 이리 수작할 제 뜻밖에 까마귀가 옥 담에 와 앉더니 까옥까옥 울거늘 춘향이 손을 들어 후여 날리며
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,786,2.0,“방정맞은 까마귀야. 나를 잡아 가려거든 조르지나 말려무나.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,787,2.0,봉사가 이 말을 듣더니
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,788,2.0,“가만 있소. 그 까마귀가 가옥가옥 그렇게 울지.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,789,2.0,“예. 그래요.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,790,2.0,"“좋다. 좋다. 가자(字)는 아름다울 가자(嘉字)요, 옥자(字)는 집 옥자(屋字)라. 아름답고 즐겁고 좋은 일이 불원간 돌아와서 평생에 맺힌 한을 풀 것이니 조금도 걱정 마소. 지금은 복채 천냥을 준대도 아니 받아 갈 것이니 두고 보고 영귀(榮貴)하게 되는 때에 괄시나 부디 마소. 나 돌아가네.”"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,791,2.0,“예 평안히 가옵시고 후일 상봉하옵시다.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,792,2.0,춘향이 장탄수심으로 세월을 보내니라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,793,2.0,"이때 한양성 도련님은 주야로 시서 백가어를 숙독하였으니 글로는 이백(李白)이요, 글씨는 왕희지(王羲之)라. 국가에 경사 있어 태평과를 보이실 새 서책을 품에 품고 장중에 들어가 좌우를 둘러 보니 억조창생 허다 선비 일시에 숙배한다. 어악풍류 청아성에 앵무새가 춤을 춘다. 대제학 택출하여 어제를 내리시니 도승지 모셔내어 홍장(紅帳) 위에 걸어 놓(으)니 글 제에 하였으되"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,794,2.0,“춘당춘색이 고금동이라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,795,2.0,뚜렷이 걸었거늘 이도령 글 제를 살펴보니 익히 보던 배라. 시지(試紙)를 펼쳐놓고 해제(解題)를 생각하여 용지연(龍池硯)에 먹을 갈아 당황모 무심필을 반중동 덤벅 풀어 왕희지 필법으로 조맹부 체(體)를 받아 일필휘지(一筆揮之) 선장하니 상시관이 이 글을 보고 자자(字字)이 비점이요 구구(句句)이 관주로다. 용사비등(龍蛇飛騰)하고 평사낙안이라 금세의 대재(大才)로다. 금방의 이름을 불러 어주삼배(御酒三盃) 권하신 후 장원급제 휘장이라. 신래(新來)의 진퇴(進退)를 나올 적에 머리에는 어사화요 몸에는 앵삼이라. 허리에는 학대로다. 삼일(三日) 유가한 연후에 산소에 소분하고 전하께 숙배하니 전하께옵서 친히 불러 보신 후에
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,796,2.0,“경의 재조 조정에 으뜸이라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,797,2.0,하시고 도승지 입시(入侍)하사 전라도 어사를 제수하시니 평생의 소원이라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,798,2.0,"수의(繡衣), 마패(馬牌), 유척을 내주시니 전하께 하직하고 본댁으로 나갈 때 철관 풍채는 심산맹호(深山猛虎)같은지라. 부모전 하직하고 전라도로 행할 새 남대문 밖 썩 나서서 서리, 중방, 역졸 등을 거느리고 청파역 말 잡아 타고 칠패, 팔패, 배다리 얼른 넘어 밥전거리 지나 동작이를 얼픗 건너 남대령을 넘어 과천읍에 중화(中火)하고 사근내, 미륵당이, 수원 숙소(宿所)하고 대황교, 떡전거리, 진개울, 중미, 진위읍에 중화하고 칠원, 소사, 애고다리, 성환역에 숙소하고 상류천, 하류천, 새술막, 천안읍에 중화하고 삼거리, 도리치, 김제역 말 갈아 타고 신구, 덕평을 얼른 지나 원터에 숙소하고 팔풍정, 화란, 광정, 모란, 공주, 금강을 건너 금영에 중화하고 높은 한길 소개문, 어미널티, 경천에 숙소하고 노성, 풋개, 사다리, 은진, 간치당이, 황화정, 장애미고개, 여산읍에 숙소참하고 이튿날 서리 중방 불러 분부하되"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,799,2.0,“전라도 초읍 여산이라. 막중국사 거행불명즉 죽기를 면치 못하리라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,800,2.0,추상같이 호령하며 서리 불러 분부하되
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,801,2.0,"“너는 좌도로 들어 진산, 금산, 무주, 용담, 진안, 장수, 운봉, 구례로 이 팔읍을 순행하여 아무 날 남원읍으로 대령하고, 자, 중방 역졸 너희 등은 우도로 용안, 함열, 임피, 옥구, 김제, 만경, 고부, 부안, 흥덕, 고창, 장성, 영광, 무장, 무안, 함평으로 순행하여 아무 날 남원읍으로 대령하고, 종사 불러 익산, 금구, 태인, 정읍, 순창, 옥과, 광주, 나주, 평창, 담양, 동복, 화순, 강진, 영암, 장흥, 보성, 흥양, 낙안, 순천, 곡성으로 순행하여 아무 날 남원읍으로 대령하라.”"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,802,2.0,분부하여 각기 분발하신 후에
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,803,2.0,"어사또 행장을 차리는데 모양 보소. 숱 사람을 속이려고 모자 없는 헌 파립에 벌이줄 총총 매어 초사갓끈 달아 쓰고 당만 남은 헌 망건에 갖풀관자 노끈당줄 달아 쓰고 의뭉하게 헌 도복에 무명실 띠를 흉중에 둘러 매고 살만 남은 헌 부채에 솔방울 선추달아 일광을 가리고 내려올 제 통새암, 삼례 숙소하고 한내, 주엽쟁이, 가리내, 싱금정 구경하고 숩정이, 공북루 서문을 얼른 지나 남문에 올라 사방을 둘러보니 소강남여기로다. 기린토월(麒麟吐月)이며 한벽철연(寒碧淸煙), 남고창종(南固暮鍾), 건지망월(乾止望月), 다가사후(多佳射侯), 덕진채련(德眞採蓮), 비비락안(飛飛落雁), 위봉폭포(威鳳瀑布), 완산팔경을 다 구경하고 차차로 암행(暗行)하여 내려올 제 각읍 수령들이 어사 났단 말을 듣고 민정(民情)을 가다듬고 전공사(前公事)를 염려할 제 하인인들 편하리요. 이방, 호장 실혼(失魂)하고 공사회계(公事會計)하는 형방, 서기 얼른 하면 도망차로 신발하고 수다한 각 청상(廳上)이 넋을 잃어 분주할제 이때 어사또는 임실 국화들 근처를 당도하니 차시(此時) 마침 농절(農節)이라. 농부들이 농부가(農夫歌)하며 이러할 제 야단이었다."
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,804,2.0,“어여로 상사디야 천리건곤 태평시(太平時)에 도덕 높은 우리 성군(聖君) 강구연월 동요 듣던 요(堯)임금 성덕(聖德)이라
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,805,2.0,어여로 상사디야. 순(舜)임금 높은 성덕으로 내신 성기 역산에 밭을 갈고
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,806,2.0,어여로 상사디야. 신농씨 내신 따비 천추만대(千秋萬代) 유전(遺傳)하니 어이 아니 높으던가
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,807,2.0,어여로 상사디야. 하우씨(夏禹氏) 어진 임금 구년홍수(九年洪水) 다스리고
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,808,2.0,어여라 상사디야. 은왕(殷王) 성탕 어진 임금 대한칠년(大旱七年) 당하였네
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,809,2.0,어여라 상사디야. 이 농사를 지어내어 우리 성군 공세 후에 남은 곡식 장만하여 앙사부모 아니하며 하육처자 아니할까
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,810,2.0,어여라 상사디야. 백초를 심어 사시(四時)를 짐작하니 유신(有信)한 게 백초로다
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,811,2.0,어여라 상사디야. 청운공명 좋은 호강 이 업(業)을 당할소냐
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,812,2.0,어여라 상사디야. 남전북답 기경하여 함포고복(含哺鼓腹) 하여보세
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,813,2.0,얼럴럴 상사디야.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,814,2.0,한참 이리할 제 어사또 주령 짚고 이만하고 서서 농부가를 구경하다가
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,815,2.0,“거기는 대풍(大豊)이로고.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,816,2.0,또 한편을 바라보니 이상한 일이 있다. 중씰한 노인들이 낄낄이 모여 서서 등걸밭을 일구는데 갈멍덕 숙여 쓰고 쇠스랑 손에 들고 백발가(白髮歌)를 부르는데
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,817,2.0,“등장가자 등장가자 하느님 전에 등장갈 양이면 무슨 말을 하실는지. 늙은이는 죽지 말고 젊은 사람 늙지 말게. 하느님 전에 등장가세. 원수로다 원수로다 백발이 원수로다. 오는 백발 막으려고 우수(右手)에 도끼 들고 좌수(左手)에 가시 들고 오는 백발 두드리며 가는 홍안(紅顔) 끌어당겨 청사(靑絲)로 결박하여 단단히 졸라매되 가는 홍안 절로 가고 백발은 시시(時時)로 돌아와 귀 밑에 살 잡히고 검은 머리 백발되니 조여청사모성설이라. 무정한 게 세월이라. 소년향락 깊은들 왕왕이 달라가니 이 아니 광음(光陰)인가. 천금준마(千金駿馬) 잡아 타고 장안대도 달리고저. 만고강산(萬古江山) 좋은 경개(景槪) 다시 한 번 보고지고. 절대가인(絶代佳人) 곁에 두고 백만교태(百萬嬌態) 놀고 지고. 화조월석 사시가경(四時佳景) 눈 어둡고 귀가 먹어 볼 수 없고 들을 수 없어 할일 없는 일이로세. 슬프다 우리 벗님 어디로 가겠는고. 구추(九秋) 단풍잎 지듯이 선아선아 떨어지고 새벽하늘 별 지듯이 삼오삼오 쓸어지니 가는 길이 어디멘고. 어여로 가래질이야. 아마도 우리 인생 일장춘몽(一場春夢)인가 하노라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,818,2.0,한참 이러할 제 한 농부 썩 나서며
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,819,2.0,“담배 먹세. 담배먹세.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,820,2.0,갈멍덕 숙여 쓰고 두덕에 나오더니 곱돌조대 넌짓 들어 꽁무니 더듬더니 가죽 쌈지 빼어 놓고 세우 침을 뱉아 엄지가락이 자빠지게 비빚비빚 단단히 넣어 짚불을 뒤져 놓고 화로에 푹 질러 담배를 먹는데 농군이라 하는 것이 대가 빡빡하면 쥐새끼 소리가 나것다. 양 볼때기가 오목오목 코궁기가 발심발심 연기가 홀홀 나게 피워 물고 나서니 어사또 반말하기는 공성이 났지.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,821,2.0,“저 농부 말 좀 물어보면 좋겠구먼.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,822,2.0,“무슨 말.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,823,2.0,“이 골 춘향이가 본관에 수청들어 뇌물을 많이 먹고 민정(民政)에 작폐한단 말이 옳은지.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,824,2.0,저 농부 열을 내어
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,825,2.0,“게가 어디 사나.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,826,2.0,“아무데 살든지.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,827,2.0,“아무데 살든지라니. 게는 눈콩알 귀꽁알이 없나. 지금 춘향이를 수청 아니든다 하고 형장 맞고 갇혔으니 창가(娼家)에 그런 열녀 세상에 드문지라. 옥결같은 춘향몸에 자네 같은 동냥치가 누설을 시키다간 빌어먹도 못하고 굶어 뒤어지리. 올라간 이도령인지 삼도령인지 그놈의 자식은 일거후 무소식하니 인사(人事) 그렇고는 벼슬은커니와 내 좇도 못하지.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,828,2.0,“어 그게 무슨 말인고.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,829,2.0,“왜. 어찌 되나.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,830,2.0,“되기야 어찌 되랴마는 남의 말로 구습을 너무 고약히 하는고.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,831,2.0,“자네가 철 모르는 말을 하매 그렇지.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,832,2.0,수작을 파하고 돌아서며
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,833,2.0,“허허 망신이로고. 자 농부네들 일 하오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,834,2.0,“예.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,835,2.0,"하직하고 한 모롱이를 돌아드니 아이 하나 오는데, 주령 막대 끌면서 시조(時調) 절반 사설(辭說) 절반 섞어 하되"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,836,2.0,“오늘이 며칠인고. 천리길 한양성을 며칠 걸어 올라가랴. 조자룡의 월강(越江)하던 청총마(靑총馬)가 있었다면 금일로 가련마는 불쌍하다 춘향이는 이서방을 생각하여 옥중에 갇히어서 명재경각 불쌍하다. 몹쓸 양반 이서방은 일거 소식 돈절하니 양반의 도리는 그러한가.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,837,2.0,어사또 그 말 듣고
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,838,2.0,“이애. 어디 있니.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,839,2.0,“남원읍에 사오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,840,2.0,“어디를 가니.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,841,2.0,“서울 가오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,842,2.0,“무슨 일로 가니.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,843,2.0,“춘향의 편지 갖고 구관댁에 가오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,844,2.0,“이애. 그 편지 좀 보자꾸나.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,845,2.0,“그 양반 철모르는 양반이네.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,846,2.0,“웬 소린고.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,847,2.0,“글쎄 들어보오. 남아(男兒) 편지 보기도 어렵거든 황 남의 내간을 보잔단 말이오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,848,2.0,“이애 들어라. 행인이 임발우개봉이란 말이 있느니라. 좀 보면 관계하랴.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,849,2.0,“그 양반 몰골은 흉악하구만 문자속은 기특하오. 얼른 보고 주오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,850,2.0,“호노자식이로고.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,851,2.0,편지 받아 떼어 보니 사연에 하였으되
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,852,2.0,일차 이별후 성식이 적조하니 도련님 시봉 체후만안하옵신지 원절복모하옵니다. 천첩 춘향은 장대뇌상에 관봉치패하고 명재경각(命在頃刻)이라. 지어사경에 혼비황릉지묘하여 출몰귀관하니 첩신(妾身)이 수유만사나 단지 열불이경(烈不二更)이요 첩지사생(妾之死生)과 노모(老母) 형상이 부지하경이오니 서방님 심량처지하옵소서.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,853,2.0,편지 끝에 하였으되
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,854,2.0,거세하시군별첩고 작이동설우동추라. 광풍반야누여설하니 하위남원옥중수라.
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,855,2.0,혈서(血書)로 하였는데 평사낙안(平沙落雁) 기러기 격으로 그저 툭툭 찍은 것이 모두 다 애고로다. 어사 보더니 두 눈에 눈물이 듣거니 맺거니 방울방울 떨어지니 저 아이 하는 말이
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,856,2.0,“남의 편지 보고 왜 우시오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,857,2.0,“엇다 이애. 남의 편지라도 설운 사연을 보니 자연 눈물이 나는구나.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,858,2.0,“여보 인정있는 체하고 남의 편지 눈물 묻어 찢어지오. 그 편지 한장 값이 열 닷냥이오. 편지 값 물어내오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,859,2.0,“여봐라. 이도령이 나와 죽마고우(竹馬故友) 친구로서 하향(遐鄕)에 볼 일이 있어 나와 함께 내려오다 완영에 들렸으니 내일 남원으로 만나자 언약하였다. 나를 따라 가 있다가 그 양반을 뵈어라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,860,2.0,그 아이 반색하며
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,861,2.0,“서울을 저 건너로 알으시오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,862,2.0,하며 달려들어
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,863,2.0,“편지 내오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,864,2.0,상지할 제 옷 앞자락을 잡고 실랑하며 살펴보니 명주 전대를 허리에 둘렀는데 제기(祭器) 접시같은 것이 들었거늘 물러나며
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,865,2.0,“이것 어디서 났소. 찬 바람이 나오.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,866,2.0,“이놈 만일 천기누설(天機漏洩)하여서는 생명을 보전치 못하리라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,867,2.0,당부하고 남원으로 들어올 제 박석치를 올라서서 사면을 둘러보니 산도 예 보던 산이요 물도 예 보던 물이라. 남문 밖 썩 내달아
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,868,2.0,“광한루야 잘 있더냐. 오작교야 무사하냐.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,869,2.0,"객사청청유색신은 나귀 매고 놀던 데요, 청운낙수 맑은 물은 내 발 씻던 청계수(淸溪水)라. 녹수진경 넓은 길은 왕래하는 옛길이요, 오작교 다리 밑에 빨래하는 여인들은 계집아이 섞여 앉아"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,870,2.0,“야야.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,871,2.0,“왜야.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,872,2.0,“애고 애고 불쌍터라. 춘향이가 불쌍터라. 모질더라 모질더라. 우리 골 사또가 모질더라. 절개 높은 춘향이를 위력겁탈(威力劫奪)하려 한들 철석같은 춘향 마음 죽는 것을 헤아릴까. 무정터라 무정터라. 이도령이 무정터라.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,873,2.0,"저희끼리 공론하며 추적추적 빨래하는 모양은 영양공주, 난양공주, 진채봉, 계섬월, 백릉파, 적경홍, 심요연, 가춘운도 같다마는 양소유가 없었으니 뉘를 찾아 앉았는고. 어사또 누에 올라 자상히 살펴보니 석양은 재서(在西)하고 숙조(宿鳥)는 투림할 제 저 건너 양류목(楊柳木)은 우리 춘향 그네 매고 오락가락 놀던 양을 어제 본 듯 반갑도다. 동편을 바라보니 장림 심처(深處) 녹림간(綠林間)에 춘향집이 저기로다. 저 안에 내동원은 예 보던 고면(古面)이요, 석벽의 험한 옥(獄)은 우리 춘향 우니는 듯 불쌍코 가긍하다. 일락서산(日落西山) 황혼시에 춘향문전 당도하니 행랑은 무너지고 몸채는 꾀를 벗었는데 예 보던 벽오동은 수풀 속에 우뚝 서서 바람을 못 이기어 추레하게 서 있거늘 단장 밑에 백두루미는 함부로 다니다가 개한테 물렸는지 깃도 빠지고 다리를 징금 끼룩 뚜루룩 울음 울고 빗장전 누렁개는 기운없이 졸다가 구면(舊面)객을 몰라보고 꽝꽝 짖고 내달으니"
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,874,2.0,“요 개야 짖지 마라. 주인같은 손님이다. 너의 주인 어디 가고 네가 나와 반기느냐.”
http://www.davincimap.co.kr/davBase/Source/davSource.jsp?Job=Body&SourID=SOUR001003,열녀춘향수절가(烈女春香守節歌),미상,875,2.0,중문을 바라보니 내 손으로 쓴 글자가 충성 충(忠)자 완연터니 가운데 중(中)자는 어디 가고 마음 심(心)자만 남아 있고. 와룡장자 입춘서(立春書)는 동남풍에 펄렁펄렁 이내 수심 도와낸다. 그렁저렁 들어가니 내정은 적막한데 춘향의 모 거동 보소. 미음 솥에 불 넣으며
